has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,operational_status,school_name,know_more_link,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,address,pin_code,source_url,extraction_timestamp,location,class_from,class_to,year_of_establishment,national_management,state_management,affiliation_board_sec,affiliation_board_hsec,total_students,total_boys,total_girls,enrollment_class_range,total_teachers,male_teachers,female_teachers,extraction_status,fields_extracted,critical_fields_extracted
TRUE,TRUE,DELHI,107,NORTH EAST I,1602,2025-08-10T12:47:59.445736,,,"MCD Pratibha Vidyalaya Hindi (Boys), Ghonda North, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1600417/12,North East I,Doe Zone-04,2025-26,1-Primary,2-Local Body,1 To 5,1-Boys,2-Urban,"EDMC Primary School Hindi (Boys) , Ghonda North, Delhi",110053,https://kys.udiseplus.gov.in/#/schooldetail/1600417/12,2025-08-10T16:35:38.052553,2-Urban,1,5,1975,3-Local Body,2-MCD,NA,NA,235,235,0,N/A,7,5,2,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH EAST I,1602,2025-08-10T12:47:59.481559,,,"MCD Pratibha Vidyalaya Hindi (Girls), Ghonda North, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1604823/12,North East I,Doe Zone-04,2025-26,1-Primary,2-Local Body,1 To 5,2-Girls,2-Urban,"EDMC Primary School Hindi (Girls) , Ghonda North, Delhi",110056,https://kys.udiseplus.gov.in/#/schooldetail/1604823/12,2025-08-10T16:35:46.275286,2-Urban,1,5,1975,3-Local Body,2-MCD,NA,NA,316,0,316,N/A,15,3,12,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH EAST I,1602,2025-08-10T12:47:59.513275,,,"MCD Pratibha Vidyalaya New (Boys), Gokalpuri, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1604429/12,North East I,Doe Zone-04,2025-26,1-Primary,2-Local Body,1 To 5,1-Boys,2-Urban,"EDMC Primary School New (Boys) , Gokalpuri, Delhi",110094,https://kys.udiseplus.gov.in/#/schooldetail/1604429/12,2025-08-10T16:35:54.322162,2-Urban,1,5,1986,3-Local Body,2-MCD,NA,NA,519,519,0,N/A,14,9,5,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH EAST I,1602,2025-08-10T12:47:59.544235,,,"MCD Pratibha Vidyalaya New (Girls), Gokalpuri, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1605662/12,North East I,Doe Zone-04,2025-26,1-Primary,2-Local Body,1 To 5,2-Girls,2-Urban,"EDMC Primary School New (Girls) , Gokalpuri, Delhi",110094,https://kys.udiseplus.gov.in/#/schooldetail/1605662/12,2025-08-10T16:36:02.326497,2-Urban,1,5,1980,3-Local Body,2-MCD,NA,NA,435,0,435,N/A,19,1,18,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH EAST I,1602,2025-08-10T12:47:59.578905,,,"MCD Pratibha Vidyalaya Urdu (Boys), Ghonda North, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1600419/12,North East I,Doe Zone-04,2025-26,1-Primary,2-Local Body,1 To 5,1-Boys,2-Urban,"EDMC Primary School Urdu (Boys) , Ghonda North, Delhi",110053,https://kys.udiseplus.gov.in/#/schooldetail/1600419/12,2025-08-10T16:36:10.399318,2-Urban,1,5,1992,3-Local Body,2-MCD,NA,NA,334,334,0,N/A,8,8,0,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH EAST I,1602,2025-08-10T12:47:59.618197,,,"MCD Pratibha Vidyalaya Urdu (Girls), Ghonda North, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1600418/12,North East I,Doe Zone-04,2025-26,1-Primary,2-Local Body,1 To 5,2-Girls,2-Urban,"EDMC Primary School Urdu (Girls) , Ghonda North, Delhi",110053,https://kys.udiseplus.gov.in/#/schooldetail/1600418/12,2025-08-10T16:36:18.571710,2-Urban,1,5,1992,3-Local Body,2-MCD,NA,NA,421,0,421,N/A,11,1,10,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH EAST I,1602,2025-08-10T12:47:59.650604,,,"MD Memorial Public School, Gali No. 9 Shakti Vihar Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601281/12,North East I,Doe Zone-04,2025-26,1-Primary,10-Private Unaided (Recognized),1 To 5,3-Co-educational,2-Urban,"MD Memorial Public School,Gali No. 9 Shakti Vihar Delhi",110094,https://kys.udiseplus.gov.in/#/schooldetail/1601281/12,2025-08-10T16:36:26.750916,2-Urban,1,5,2000,5-Private Unaided (Recognized),10-MCD_UnAided,NA,NA,135,79,56,N/A,5,1,4,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH EAST I,1602,2025-08-10T12:47:59.688855,,,"Millenium Public School, C-1/155, Nehru Vihar, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601958/12,North East I,Doe Zone-04,2025-26,1-Primary,10-Private Unaided (Recognized),1 To 5,3-Co-educational,2-Urban,"Millenium Public School,C-1/155, Nehru Vihar, Delhi",110094,https://kys.udiseplus.gov.in/#/schooldetail/1601958/12,2025-08-10T16:36:34.817775,2-Urban,1,5,2008,5-Private Unaided (Recognized),10-MCD_UnAided,NA,NA,69,39,30,N/A,5,2,3,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH EAST I,1602,2025-08-10T12:47:59.724745,,,"Millennium Public School, F-148, Bhagirathi Vihar, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601231/12,North East I,Doe Zone-04,2025-26,1-Primary,10-Private Unaided (Recognized),1 To 5,3-Co-educational,2-Urban,"Millennium Public School,F-148, Bhagirathi Vihar, Delhi",110094,https://kys.udiseplus.gov.in/#/schooldetail/1601231/12,2025-08-10T16:36:42.925929,2-Urban,1,5,1999,5-Private Unaided (Recognized),10-MCD_UnAided,NA,NA,52,23,29,N/A,4,2,2,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH EAST I,1602,2025-08-10T12:47:59.757314,,,"MIS Public School, D-170A K.No.298/1 Mustafabad Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601900/12,North East I,Doe Zone-04,2025-26,1-Primary,10-Private Unaided (Recognized),1 To 5,3-Co-educational,2-Urban,"MIS Public School,D-170A K.No.298/1 Mustafabad Delhi",110094,https://kys.udiseplus.gov.in/#/schooldetail/1601900/12,2025-08-10T16:36:51.042580,2-Urban,1,5,2007,5-Private Unaided (Recognized),10-MCD_UnAided,NA,NA,59,32,27,N/A,5,3,2,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH EAST I,1602,2025-08-10T12:47:59.789525,,,"M.M.A. Public School, A/130 Gali No-1 Indira Vihar Old Mustafabad, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1603234/12,North East I,Doe Zone-04,2025-26,2-Primary with Upper Primary,9-Private Unaided (Recognized),1 To 8,3-Co-educational,2-Urban,"M.M.A. Public School,A/130 Gali No-1 Indira Vihar Old Mustafabad, Delhi",110094,https://kys.udiseplus.gov.in/#/schooldetail/1603234/12,2025-08-10T16:36:59.000200,2-Urban,1,8,2002,5-Private Unaided (Recognized),9-DoE_UnAided,NA,NA,183,96,87,N/A,11,4,7,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH EAST I,1602,2025-08-10T12:47:59.824545,,,"M.N.B. Modern Sec. School, Phase-9, Gali No.1, Shanti Nagar Gate, Shiv Vihar, Karawal Nagar, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1603818/12,North East I,Doe Zone-04,2025-26,3-Pr. with Up.Pr. Sec. and H.Sec.,9-Private Unaided (Recognized),1 To 12,3-Co-educational,2-Urban,"M.N.B. Modern Sec. School,Phase-9, Gali No.1, Shanti Nagar Gate, Shiv Vihar, Karawal Nagar, Delhi",110094,https://kys.udiseplus.gov.in/#/schooldetail/1603818/12,2025-08-10T16:37:07.123688,2-Urban,1,12,2010,5-Private Unaided (Recognized),9-DoE_UnAided,1-CBSE,1-CBSE,1211,755,456,N/A,44,19,25,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH EAST I,1602,2025-08-10T12:47:59.856471,,,"Mother Birma International School, D-7/87, Gali No.7, D-Block, Dayal Pur, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601928/12,North East I,Doe Zone-04,2025-26,1-Primary,10-Private Unaided (Recognized),1 To 5,3-Co-educational,2-Urban,"Mother Birma International School,D-7/87, Gali No.7, D-Block, Dayal Pur, Delhi",110094,https://kys.udiseplus.gov.in/#/schooldetail/1601928/12,2025-08-10T16:37:15.162156,2-Urban,1,5,2014,5-Private Unaided (Recognized),10-MCD_UnAided,NA,NA,188,118,70,N/A,6,0,6,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH EAST I,1602,2025-08-10T12:47:59.887577,,,"Mother Hood Public School, E-4/446, 4 1/2 Pusta, Sonia Vihar, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1603331/12,North East I,Doe Zone-04,2025-26,3-Pr. with Up.Pr. Sec. and H.Sec.,9-Private Unaided (Recognized),1 To 12,3-Co-educational,2-Urban,"Mother Hood Public School,E-4/446, 4 1/2 Pusta, Sonia Vihar, Delhi",110094,https://kys.udiseplus.gov.in/#/schooldetail/1603331/12,2025-08-10T16:37:23.256086,2-Urban,1,12,2012,5-Private Unaided (Recognized),9-DoE_UnAided,1-CBSE,1-CBSE,575,351,224,N/A,21,5,16,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH EAST I,1602,2025-08-10T12:47:59.922274,,,"Mother Public School, V-537 St No-16-A Vijay Park, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1605241/12,North East I,Doe Zone-04,2025-26,2-Primary with Upper Primary,9-Private Unaided (Recognized),1 To 8,3-Co-educational,2-Urban,"Mother Public School,V-537 St No-16-A Vijay Park, Delhi",110053,https://kys.udiseplus.gov.in/#/schooldetail/1605241/12,2025-08-10T16:37:31.207594,2-Urban,1,8,1993,5-Private Unaided (Recognized),9-DoE_UnAided,NA,NA,254,133,121,N/A,9,0,9,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH EAST I,1602,2025-08-10T12:47:59.953745,,,"M.P.Model Public School, C-18, Mukund Vihar Karawal Nagar. Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1604373/12,North East I,Doe Zone-04,2025-26,2-Primary with Upper Primary,9-Private Unaided (Recognized),1 To 8,3-Co-educational,2-Urban,"M.P.Model Public School,C-18, Mukund Vihar Karawal Nagar. Delhi",110094,https://kys.udiseplus.gov.in/#/schooldetail/1604373/12,2025-08-10T16:37:39.317707,2-Urban,1,8,2005,5-Private Unaided (Recognized),9-DoE_UnAided,NA,NA,178,104,74,N/A,8,2,6,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH EAST I,1602,2025-08-10T12:47:59.985652,,,"M.R.L. Secondary School, Parkash Vihar, Karawal Nagar, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1603263/12,North East I,Doe Zone-04,2025-26,3-Pr. with Up.Pr. Sec. and H.Sec.,9-Private Unaided (Recognized),1 To 12,3-Co-educational,2-Urban,"M.R.L. Secondary School,Parkash Vihar, Karawal Nagar, Delhi",110094,https://kys.udiseplus.gov.in/#/schooldetail/1603263/12,2025-08-10T16:37:47.335261,2-Urban,1,12,2005,5-Private Unaided (Recognized),9-DoE_UnAided,1-CBSE,1-CBSE,1774,1129,645,N/A,57,24,33,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH EAST I,1602,2025-08-10T12:48:00.202673,,,"M R Modern Public School, 3rd Pusta, Som Bazar Road, Sonia Vihar, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601288/12,North East I,Doe Zone-04,2025-26,1-Primary,10-Private Unaided (Recognized),1 To 5,3-Co-educational,2-Urban,"M R Modern Public School,3rd Pusta, Som Bazar Road, Sonia Vihar, Delhi",110094,https://kys.udiseplus.gov.in/#/schooldetail/1601288/12,2025-08-10T16:37:55.186217,2-Urban,1,5,2005,5-Private Unaided (Recognized),10-MCD_UnAided,NA,NA,70,38,32,N/A,5,3,2,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH EAST I,1602,2025-08-10T12:48:00.235478,,,"My Fairy Land Public School, C-141/A, Gali No.4, 1st Pusta, New Usman Pur, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601931/12,North East I,Doe Zone-04,2025-26,1-Primary,10-Private Unaided (Recognized),1 To 5,3-Co-educational,2-Urban,"My Fairy Land Public School,C-141/A, Gali No.4, 1st Pusta, New Usman Pur, Delhi",110053,https://kys.udiseplus.gov.in/#/schooldetail/1601931/12,2025-08-10T16:38:03.088704,2-Urban,1,5,2014,5-Private Unaided (Recognized),10-MCD_UnAided,NA,NA,56,26,30,N/A,5,1,4,SUCCESS,11,2
