has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,operational_status,school_name,know_more_link,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,address,pin_code,last_modified
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:14.363120,N/A,N/A,JAHANABAD THAKURCHAK SANTOSH SMRITI SIKSHAMANDIR,https://kys.udiseplus.gov.in/#/schooldetail/3419595/11,Purba Medinipur,Khejuri -I,2024-25,7-Upper Pr. and Secondary,15-Govt. Sponsered,5 To 10,3-Co-educational,1-Rural,"THAKURCHAK,KAMARDABAZAR,KHEJURI,PURBA MEDINIPUR",721432,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:14.400435,N/A,N/A,JAHANABAD UTTAR PALLY RADHA KRISHNA JEW SSK,https://kys.udiseplus.gov.in/#/schooldetail/3443794/11,Purba Medinipur,Khejuri -I,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"JAHANABAD, KHEJURI 1, PURBA MEDINIPUR",721432,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:14.434236,N/A,N/A,JAHANBAD U.P. PRY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3443779/11,Purba Medinipur,Khejuri -I,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"JAHANABAD, PURBA MEDINIPUR, 721432",721432,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:14.464998,N/A,N/A,JAIGIRCHAK PRY.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3491001/11,Purba Medinipur,Moyna,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"JAIGIRCHAK, MOYNA, PURBA MEDINIPUR",721644,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:14.498092,N/A,N/A,JALAL KHANBAR ASHUTOSH SSP,https://kys.udiseplus.gov.in/#/schooldetail/3492625/11,Purba Medinipur,Contai Municipality,2024-25,1-Primary,3-Local body,1 To 4,3-Co-educational,2-Urban,"JALALKHANBAR , CONTAI",721401,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:14.532166,N/A,N/A,JALALKHANBAR PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3420092/11,Purba Medinipur,Contai Municipality,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,2-Urban,"JALALKHANBAR , CONTAI",721401,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:14.570390,N/A,N/A,JALALPUR KRISHNA MOHAN SSK,https://kys.udiseplus.gov.in/#/schooldetail/3468005/11,Purba Medinipur,Contai -Iii,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,NA,NA,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:14.603966,N/A,N/A,JALDHA HARIJON PRY.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3443838/11,Purba Medinipur,Ramnagar -I,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"jaldha,bodhra",721423,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:14.640921,N/A,N/A,JALDHA M.S.K.,https://kys.udiseplus.gov.in/#/schooldetail/3492091/11,Purba Medinipur,Ramnagar -I,2024-25,4-Upper Primary only,12-SSKs & MSks,5 To 8,3-Co-educational,1-Rural,jaldha,721423,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:14.674932,N/A,N/A,JALDHA PRY.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3419640/11,Purba Medinipur,Ramnagar -I,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,jaldha,721423,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:14.710573,N/A,N/A,JALIBARH K.B.K.S. PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3444022/11,Purba Medinipur,Bhagwanpur -I,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,BHAGWANPUR,721601,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:14.747577,N/A,N/A,JALIBARH S.S.K,https://kys.udiseplus.gov.in/#/schooldetail/3492305/11,Purba Medinipur,Bhagwanpur -I,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"JALIBARH, PURBA NMEDINIPUR",721601,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:14.778190,N/A,N/A,JALIBISHNUPUR BOARD PRIMARY  SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3492280/11,Purba Medinipur,Bhagwanpur -I,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,BHAGWANPUR,721601,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:14.808382,N/A,N/A,JALIGOBINDAPUR TAPASILI PRY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3418878/11,Purba Medinipur,Tamluk,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,chatradari,721649,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:14.840562,N/A,N/A,JALIGOPINATHPUR SPL. PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3492281/11,Purba Medinipur,Bhagwanpur -I,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,BHAGWANPUR,721458,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:14.871047,N/A,N/A,JALPAI GR. 2 PRY.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3419045/11,Purba Medinipur,Chandipur,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,2ND PART JALPAI,721656,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:14.905411,N/A,N/A,JALPAI GRADE - I PRY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3419050/11,Purba Medinipur,Chandipur,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,FIRST PART JALPAI,721656,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:14.936694,N/A,N/A,JAMALCHAK SSK,https://kys.udiseplus.gov.in/#/schooldetail/3491633/11,Purba Medinipur,Sutahata,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"VILL JAMALCHAK, PO SIBRAMNAGAR DIST PURBA MEDINIPUR",721635,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:14.968576,N/A,N/A,JAMALPUT PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3467856/11,Purba Medinipur,Contai -I,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,JAMALPUT,721401,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.000981,N/A,N/A,JAMBARI ROY NAGAR PRY.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3419284/11,Purba Medinipur,Nandigram -I,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"NANDIGRAM ,GOKULNAGAR",721646,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.040514,N/A,N/A,JAMBERIA PURBA PALLI V. SSK,https://kys.udiseplus.gov.in/#/schooldetail/3443397/11,Purba Medinipur,Haldia,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,JAMBERIA,721645,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.073102,N/A,N/A,JAMBERIA RAMKRISHNA PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3491648/11,Purba Medinipur,Haldia,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"JAMBERIA , SUTAHATA",721645,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.107975,N/A,N/A,JAMBURBASAN PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3491361/11,Purba Medinipur,Nandakumar,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,jamburbasan,721632,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.140437,N/A,N/A,JAMGAN KAMARDIHA SIKSHA NIKETAN,https://kys.udiseplus.gov.in/#/schooldetail/3468335/11,Purba Medinipur,Egra -I,2024-25,7-Upper Pr. and Secondary,5-Private Unaided(Recognized),5 To 10,3-Co-educational,1-Rural,"KAMARDIHA , EGRA",721429,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.172602,N/A,N/A,JAMGAON NETAJI PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3468351/11,Purba Medinipur,Egra -I,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Jamgaon,721429,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.203613,N/A,N/A,JAMIA ISLAMIA MAZAHIRUL ULOOM,https://kys.udiseplus.gov.in/#/schooldetail/3418743/11,Purba Medinipur,Panskura Municipality,2024-25,3-Pr. with Up.Pr. Sec. and H.Sec.,5-Private Unaided(Recognized),1 To 12,1-Boys,2-Urban,"KANAKPUR, PANSKURA, PURBA MEDINIPUR",721152,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.240077,N/A,N/A,JAMITYA ADARSHA HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3443025/11,Purba Medinipur,Sahid Matangini,2024-25,5-Up. Pr. Secondary and Higher Sec,15-Govt. Sponsered,5 To 12,3-Co-educational,1-Rural,"JAMITYA,",721134,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.272791,N/A,N/A,JAMITYA K.G. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3491274/11,Purba Medinipur,Sahid Matangini,2024-25,1-Primary,5-Private Unaided(Recognized),1 To 4,3-Co-educational,1-Rural,JAMITYA,NA,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.308077,N/A,N/A,JAMITYA PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3467324/11,Purba Medinipur,Sahid Matangini,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"Jamitya, Tamluk, Purba Medinipur",721134,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.339587,N/A,N/A,JAMKUNDU PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3419245/11,Purba Medinipur,Haldia,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"HADIA , SUTAHATA , PURBA MEDINIPUR",721654,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.372604,N/A,N/A,JAMRA SHYAMPUR S.S.K.,https://kys.udiseplus.gov.in/#/schooldetail/3468140/11,Purba Medinipur,Ramnagar -I,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,bodhra,721423,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.407164,N/A,N/A,JAMTALA MILON PRY.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3419282/11,Purba Medinipur,Nandigram -I,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"DI JAMTALA, NANDIGRAM",721656,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.437948,N/A,N/A,JAMTALA NEW PRY.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3419281/11,Purba Medinipur,Nandigram -I,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BARJAMTALA, NANDIGRAM, PURBA MEDINIPUR",721631,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.468643,N/A,N/A,JAMUALACHIMPUR TRAILOKYA PRY.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3419755/11,Purba Medinipur,Egra -Ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"VILL JAMUA, P.O. ASTICHAK",721422,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.498968,N/A,N/A,JAMUA RAMPUR PRY,https://kys.udiseplus.gov.in/#/schooldetail/3467790/11,Purba Medinipur,Contai -I,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"JAMUA MADHUSUDANPUR, CONTAI",721401,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.529464,N/A,N/A,JAMUA SANKARPUR PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3467988/11,Purba Medinipur,Contai -Iii,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"vill,p.o. jamuasankarpur",721427,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.563083,N/A,N/A,JANABARH ADIBASI PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3467165/11,Purba Medinipur,Panskura -I,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,VILL JANABARH PO AND PS PANSKURA DIST PURBA MEDINIPUR,721139,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.594469,N/A,N/A,JANABERIA PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3418561/11,Purba Medinipur,Moyna,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,JANABERIA TILKHOJA PURBA MEDINIPUR,721629,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.625000,N/A,N/A,JANADARI (SPL) PRY.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3492247/11,Purba Medinipur,Bhagwanpur -I,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,JANADARI,721633,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.655421,N/A,N/A,JANAKICHAK PRY.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3491013/11,Purba Medinipur,Moyna,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"JANAKICHAK, PURBA MEDINIPUR",721644,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.685864,N/A,N/A,JANA RENU SISHU NIKETAN,https://kys.udiseplus.gov.in/#/schooldetail/3467714/11,Purba Medinipur,Nandigram -I,2024-25,1-Primary,5-Private Unaided(Recognized),1 To 4,3-Co-educational,1-Rural,TAJPUR MASHYA PALLI,721656,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.720228,N/A,N/A,JANDRA PRY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3443963/11,Purba Medinipur,Panskura Municipality,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,WARD NO 18 JANDRA PO PS PANSKURA DIST PURBA MEDINIPUR,721139,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.752603,N/A,N/A,JANHBI DEBI ADARSH NURSERY VIDYALAYA,https://kys.udiseplus.gov.in/#/schooldetail/3467834/11,Purba Medinipur,Contai -I,2024-25,1-Primary,5-Private Unaided(Recognized),1 To 4,3-Co-educational,1-Rural,"HAMIRMAHA, KHALISABHANGA, CONTAI",721433,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.783914,N/A,N/A,JANKA BOARD PRY. SCHOOL.,https://kys.udiseplus.gov.in/#/schooldetail/3467793/11,Purba Medinipur,Khejuri -Ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"VILL P.O. JANKA, KHEJURI, PURBA MEDINIPUR",721431,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.815126,N/A,N/A,JANTAI JUNIOR BASIC SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3443721/11,Purba Medinipur,Contai -Iii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,JANTAI,721449,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.846941,N/A,N/A,JANUBASAN MUSLIM POLLI SSK,https://kys.udiseplus.gov.in/#/schooldetail/3491306/11,Purba Medinipur,Sahid Matangini,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,JANUBASAN,721172,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.882078,N/A,N/A,JANUBASAN PRY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3491305/11,Purba Medinipur,Sahid Matangini,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"JANUBASAN,BALLUK 1, PURBA MEDINIPUR",721172,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.913274,N/A,N/A,JANUBASAN SHISHU SHIKSHA KENDRA,https://kys.udiseplus.gov.in/#/schooldetail/3467886/11,Purba Medinipur,Contai -I,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,JANUBASAN,721401,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.944385,N/A,N/A,JANUMANU PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3419690/11,Purba Medinipur,Bhagwanpur -Ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,VILL. JANUMANU P.O. JAMUALACHHIMPUR,721422,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:15.975581,N/A,N/A,JARARNAGAR NAJRUL S.S.K,https://kys.udiseplus.gov.in/#/schooldetail/3492023/11,Purba Medinipur,Khejuri -I,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"JARARNAGAR, PURBA MEDINIPUR",721430,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:16.006031,N/A,N/A,JARAR NAGAR NEW PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3419569/11,Purba Medinipur,Khejuri -I,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"JARARNAGAR, HERIA, KHEJURI",721430,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:16.040798,N/A,N/A,JARARNAGAR PASCHIM PALLI S.S.K,https://kys.udiseplus.gov.in/#/schooldetail/3492024/11,Purba Medinipur,Khejuri -I,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"JARARNAGAR, PURBA MEDINIPUR",721430,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:16.072403,N/A,N/A,JARDAI PRY.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3491162/11,Purba Medinipur,Panskura -I,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,VILL JARDAI PO UPALDA PS PANSKURA DIST PURBA MEDINIPUR,721131,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:16.103795,N/A,N/A,JASABISA JR. HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3491954/11,Purba Medinipur,Contai -Iii,2024-25,4-Upper Primary only,1-Department of Education,5 To 8,3-Co-educational,1-Rural,JASABISA,721449,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:16.135835,N/A,N/A,JASADAMBUR PRY,https://kys.udiseplus.gov.in/#/schooldetail/3418853/11,Purba Medinipur,Tamluk,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,jasadambur,721653,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:16.167828,N/A,N/A,JASADUMBUR SISU SIKHA KENDRA,https://kys.udiseplus.gov.in/#/schooldetail/3467314/11,Purba Medinipur,Tamluk,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,jasadumbur,NA,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:16.202301,N/A,N/A,JASHABISHA PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3491953/11,Purba Medinipur,Contai -Iii,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"JASHABISHA,DAISAI",721449,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:16.233220,N/A,N/A,JASHAR ALL WOLIYA SR. MADRASAH,https://kys.udiseplus.gov.in/#/schooldetail/3500676/12,Purba Medinipur,Panskura -Ii,2025-26,2-Primary with Upper Primary,99-Madarsa Private Unaided(Recognized),1 To 8,3-Co-educational,1-Rural,NA,NA,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:16.264073,N/A,N/A,JASHIPUR PRY.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3443835/11,Purba Medinipur,Ramnagar -I,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,jashipur,721423,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:16.295567,N/A,N/A,JASHNAN PRY.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3418956/11,Purba Medinipur,Nandakumar,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,jasnan,721628,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:16.327321,N/A,N/A,JASOMANTAPUR MOTILAL PRY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3443034/11,Purba Medinipur,Sahid Matangini,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,JASOMANTAPUR,721137,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:16.362746,N/A,N/A,JASOMANTAPUR SSK,https://kys.udiseplus.gov.in/#/schooldetail/3418935/11,Purba Medinipur,Sahid Matangini,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,JASOMANTAPUR,721172,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:16.394010,N/A,N/A,JASORA ANANDA MARGA PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3418723/11,Purba Medinipur,Panskura -I,2024-25,1-Primary,5-Private Unaided(Recognized),1 To 4,3-Co-educational,1-Rural,VILL JASORA PO JASORA PS PANSKURA DIST PURBA MEDINIPUR PIN 721139,721641,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:16.425191,N/A,N/A,JASORA CHANDRAGIRI PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3491133/11,Purba Medinipur,Panskura -I,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,VILL JASORA PO JASORA PS PANSKURA DIST PURBA MEDINIPUR PIN 721139,721641,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:16.456715,N/A,N/A,JASORA KANAILAL S.P. PRY.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3467153/11,Purba Medinipur,Panskura -I,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,VILL JASORA PO JASORA PS PANSKURA DIST PURBA MEDINIPUR PIN 721139,721641,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:16.487299,N/A,N/A,JASORA   UTTAR  S.S.K,https://kys.udiseplus.gov.in/#/schooldetail/3491201/11,Purba Medinipur,Panskura -I,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,VILL JASORA PO JASORA PS PANSKURA DIST PURBA MEDINIPUR PIN 721641,721641,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:16.520995,N/A,N/A,JASRA CHARUBALA HIGH SCHOOL(H.S.),https://kys.udiseplus.gov.in/#/schooldetail/3442863/11,Purba Medinipur,Panskura -I,2024-25,5-Up. Pr. Secondary and Higher Sec,15-Govt. Sponsered,5 To 12,3-Co-educational,1-Rural,VILL JASORA PO JASORA PS PANSKURA DIST PURBA MEDINIPUR PIN 721641,721641,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:16.552538,N/A,N/A,JASTEGHARI PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3492064/11,Purba Medinipur,Ramnagar -I,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,jasteghari,721446,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:16.583315,N/A,N/A,JASTEGHARI S.T.B. VIDYALAYA,https://kys.udiseplus.gov.in/#/schooldetail/3419664/11,Purba Medinipur,Ramnagar -I,2024-25,7-Upper Pr. and Secondary,15-Govt. Sponsered,5 To 10,2-Girls,1-Rural,jasteghari,721446,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:16.614458,N/A,N/A,JATIMATI PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3492077/11,Purba Medinipur,Ramnagar -I,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,jatimati,721463,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:16.644568,N/A,N/A,JATINDRA NATH VIDYAMANDIR,https://kys.udiseplus.gov.in/#/schooldetail/3491531/11,Purba Medinipur,Nandigram -Ii,2024-25,1-Primary,5-Private Unaided(Recognized),1 To 4,3-Co-educational,1-Rural,TAKAPURA,721432,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:16.679941,N/A,N/A,JAYANPUR JR. HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3491545/11,Purba Medinipur,Nandigram -Ii,2024-25,4-Upper Primary only,1-Department of Education,5 To 8,3-Co-educational,1-Rural,JAYANPUR,721430,N/A
True,True,WEST BENGAL,119,PURBA MEDINIPUR,2907,2025-08-19T15:27:16.711977,N/A,N/A,JAYANPUR S.S.K.,https://kys.udiseplus.gov.in/#/schooldetail/3467620/11,Purba Medinipur,Nandigram -Ii,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,JAYANPUR,721656,N/A
