has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,operational_status,school_name,know_more_link,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,address,pin_code,email,detail_school_name,extraction_timestamp,location,class_from,class_to,year_of_establishment,national_management,state_management,affiliation_board_sec,affiliation_board_hsec,total_students,total_boys,total_girls,enrollment_class_range,total_teachers,male_teachers,female_teachers,extraction_status,fields_extracted,critical_fields_extracted
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:59:47.715343,,,UTTAR KAMSING PRY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3494912/11,Alipurduar,Alipurduar-i,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,UTTAR KAMSING GRAM,736204,,School_ID_3494912,2025-08-26T22:53:19.714024,1-Rural,1,4,2004,1-Department of Education,1-Department of Education,NA,NA,40,15,25,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:59:47.745455,,,UTTAR KANTHAL BARI SSK,https://kys.udiseplus.gov.in/#/schooldetail/3471006/11,Alipurduar,Falakata,N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,DALIMPUR ALIPURDUAR,735211,,School_ID_3471006,2025-08-26T22:53:32.218934,1-Rural,1,4,2002,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,36,27,9,N/A,3,1,2,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:59:47.774864,,,UTTAR KHAIRBARI ITDP,https://kys.udiseplus.gov.in/#/schooldetail/3471288/11,Alipurduar,Madarihat,N/A,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,UTTAR KHAIRBARI,735220,,School_ID_3471288,2025-08-26T22:53:43.656489,1-Rural,1,5,1980,1-Department of Education,1-Department of Education,NA,NA,40,22,18,N/A,5,4,1,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:59:47.804774,,,UTTAR KHAIRBARI JR. BASIC,https://kys.udiseplus.gov.in/#/schooldetail/3495293/11,Alipurduar,Madarihat,N/A,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"PRADHAN NAGAR, MADARIHAT.ALIPURDUAR,73520(WB)",735220,,School_ID_3495293,2025-08-26T22:53:56.036038,1-Rural,1,5,1968,1-Department of Education,1-Department of Education,NA,NA,26,12,14,N/A,5,4,1,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:59:47.836572,,,UTTAR KHAIRBARI JR HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3495296/11,Alipurduar,Madarihat,N/A,4-Upper Primary only,1-Department of Education,5 To 8,3-Co-educational,1-Rural,PRADHAN NAGAR,735220,,School_ID_3495296,2025-08-26T22:54:07.871362,1-Rural,5,8,2010,1-Department of Education,1-Department of Education,NA,NA,33,22,11,N/A,1,0,1,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:59:47.867544,,,UTTAR LATABARI BIHIJOT SSK,https://kys.udiseplus.gov.in/#/schooldetail/3422396/11,Alipurduar,Kalchini,N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,latabari alipurduar,735214,,School_ID_3422396,2025-08-26T22:54:19.010217,1-Rural,1,4,2001,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,26,16,10,N/A,3,0,3,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:59:47.897714,,,UTTAR LATABARI HINDI JUNIOR GIRLS HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3499589/11,Alipurduar,Kalchini,N/A,4-Upper Primary only,15-Govt. Sponsered,5 To 8,2-Girls,1-Rural,uttar latabari,735214,,School_ID_3499589,2025-08-26T22:54:30.467814,1-Rural,5,8,2011,1-Department of Education,15-Govt. Sponsered,NA,NA,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:59:47.929400,,,UTTAR LATABARI HOSPITAL ROAD SSK,https://kys.udiseplus.gov.in/#/schooldetail/3495145/11,Alipurduar,Kalchini,N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,thana line po. kalchini dt. alipurduar,735217,,School_ID_3495145,2025-08-26T22:54:42.197131,1-Rural,1,4,2001,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,29,18,11,N/A,3,0,3,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:59:47.959740,,,UTTAR LOTHABARI HINDI HIGH,https://kys.udiseplus.gov.in/#/schooldetail/3471088/11,Alipurduar,Kalchini,N/A,5-Up. Pr. Secondary and Higher Sec,15-Govt. Sponsered,5 To 12,3-Co-educational,1-Rural,UTTAR LATABARI,735214,,School_ID_3471088,2025-08-26T22:54:53.634423,1-Rural,5,12,1964,1-Department of Education,15-Govt. Sponsered,2-State Board,2-State Board,2413,1148,1265,N/A,24,17,7,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:59:47.990848,,,UTTAR LOTHABARI PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3422399/11,Alipurduar,Kalchini,N/A,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"uttar lothabari,hamiltonganj,alipurduar",735214,,School_ID_3422399,2025-08-26T22:55:05.614401,1-Rural,1,5,1965,1-Department of Education,1-Department of Education,NA,NA,163,77,86,N/A,8,6,2,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:59:48.021058,,,UTTAR MAHAKALGURI NP,https://kys.udiseplus.gov.in/#/schooldetail/3470919/11,Alipurduar,Alipurduar-ii,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"UTTAR MAHAKALGURI, ALIPURDUAR",736206,,School_ID_3470919,2025-08-26T22:55:17.261693,1-Rural,1,4,1968,1-Department of Education,1-Department of Education,NA,NA,50,26,24,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:59:48.050565,,,UTTAR MAHAKALGURI VIVEKANANDA SSK,https://kys.udiseplus.gov.in/#/schooldetail/3470913/11,Alipurduar,Alipurduar-ii,N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,UTTAR MAHAKALGURI,736206,,School_ID_3470913,2025-08-26T22:55:28.114578,1-Rural,1,4,2000,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,63,35,28,N/A,3,0,3,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:59:48.088864,,,UTTAR MAJHERDABRI NIRMALA ACADEMY KG SCHOOL(PVT),https://kys.udiseplus.gov.in/#/schooldetail/3494945/11,Alipurduar,Alipurduar-ii,N/A,1-Primary,5-Private Unaided(Recognized),1 To 5,3-Co-educational,1-Rural,"UTTAR MAJHERDABRI, MAJHERDABRI, ALIPURDUAR",736123,,School_ID_3494945,2025-08-26T22:55:39.815553,1-Rural,1,5,2014,5-Private Unaided (Recognized),5-Private Unaided,NA,NA,6,2,4,N/A,7,1,6,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:59:48.119252,,,UTTAR MAJHERDABRI SSK(SUKANTA SMRITTEE),https://kys.udiseplus.gov.in/#/schooldetail/3470938/11,Alipurduar,Alipurduar-ii,N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,MAJHERDABRI,736123,,School_ID_3470938,2025-08-26T22:55:51.618055,1-Rural,1,4,2000,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,33,19,14,N/A,2,0,2,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:59:48.149150,,,UTTAR MAJIDKHANA ADARSHA PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3494958/11,Alipurduar,Alipurduar-ii,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"UTTAR MAJIDKHANA,ALIPURDUAR",736208,,School_ID_3494958,2025-08-26T22:56:03.004230,1-Rural,1,4,1971,1-Department of Education,1-Department of Education,NA,NA,26,9,17,N/A,2,1,1,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:59:48.178684,,,UTTAR MAZIDKHANA SSK,https://kys.udiseplus.gov.in/#/schooldetail/3494959/11,Alipurduar,Alipurduar-ii,N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"UTTAR MAJIDKHANA,TATPARA",736208,,School_ID_3494959,2025-08-26T22:56:14.856988,1-Rural,1,4,2000,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,29,18,11,N/A,0,0,0,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:59:48.213608,,,UTTAR MENDABARI DUDUPARA SSK,https://kys.udiseplus.gov.in/#/schooldetail/3422487/11,Alipurduar,Kalchini,N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,po. uttar mendabari dt alipurduar,735214,,School_ID_3422487,2025-08-26T22:56:26.465393,1-Rural,1,4,2001,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,17,8,9,N/A,4,0,4,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:59:48.244039,,,UTTAR NARARTHALI SIMLABARI NEW  PRY,https://kys.udiseplus.gov.in/#/schooldetail/3422578/11,Alipurduar,Kumargram,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,SIMLABARI,736202,,School_ID_3422578,2025-08-26T22:56:37.921368,1-Rural,1,4,1968,1-Department of Education,1-Department of Education,NA,NA,72,35,37,N/A,3,2,1,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:59:48.273916,,,UTTAR NURPUR PRY,https://kys.udiseplus.gov.in/#/schooldetail/3446515/11,Alipurduar,Alipurduar-ii,N/A,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"NURPUR,CHUNIAJHORA,ALIPURDUAR",736201,,School_ID_3446515,2025-08-26T22:56:50.278877,1-Rural,1,5,1972,1-Department of Education,1-Department of Education,NA,NA,81,43,38,N/A,4,2,2,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:59:48.303953,,,UTTAR PANIALGURI PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3446564/11,Alipurduar,Alipurduar-ii,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"UTTAR PANIALGURI,ALIPURDUAR",736123,,School_ID_3446564,2025-08-26T22:57:02.480451,1-Rural,1,4,1978,1-Department of Education,1-Department of Education,NA,NA,50,20,30,N/A,3,3,0,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:59:48.334928,,,UTTAR PARA GSF PRY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3471302/11,Alipurduar,Alipurduar Municipality,N/A,1-Primary,1-Department of Education,1 To 5,3-Co-educational,2-Urban,"PROMOD NAGAR,WARD NO 18,ALIPURDUAR",736121,,School_ID_3471302,2025-08-26T22:57:14.363791,2-Urban,1,5,1984,1-Department of Education,1-Department of Education,NA,NA,79,36,43,N/A,5,2,3,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:59:56.827269,,,UTTAR PARANGER PAR JUNIOR BASIC SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3495020/11,Alipurduar,Falakata,N/A,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,satpukuria,735211,,School_ID_3495020,2025-08-26T22:57:25.823578,1-Rural,1,5,1955,1-Department of Education,1-Department of Education,NA,NA,227,115,112,N/A,8,6,2,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:59:56.860592,,,UTTAR PAROKATA R.R. PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3446559/11,Alipurduar,Alipurduar-ii,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"UTTAR PAROKATA,ALIPURDUAR",736202,,School_ID_3446559,2025-08-26T22:57:37.754889,1-Rural,1,4,1951,1-Department of Education,1-Department of Education,NA,NA,74,30,44,N/A,4,4,0,SUCCESS,9,2
